"TIME","GEO","UNIT","TENURE","C_BIRTH","SEX","AGE","Value","Flag and Footnotes"
"2019","Croatia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","87.8",""
"2019","Croatia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","89.7",""
"2019","Croatia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","87.7",""
"2019","Croatia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","89.6",""
"2019","Croatia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Croatia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Croatia","Percentage","Owner","Foreign country","Males","18 years or over","87.7",""
"2019","Croatia","Percentage","Owner","Foreign country","Females","18 years or over","89.4",""
"2019","Croatia","Percentage","Owner","Reporting country","Males","18 years or over","91.9",""
"2019","Croatia","Percentage","Owner","Reporting country","Females","18 years or over","90.8",""
"2019","Croatia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","12.4",""
"2019","Croatia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","12.6",""
"2019","Croatia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","12.3",""
"2019","Croatia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","12.3",""
"2019","Croatia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Croatia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Croatia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","12.2",""
"2019","Croatia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","10.3",""
"2019","Croatia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","12.3",""
"2019","Croatia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","10.4",""
"2019","Croatia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Croatia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Croatia","Percentage","Tenant","Foreign country","Males","18 years or over","12.3",""
"2019","Croatia","Percentage","Tenant","Foreign country","Females","18 years or over","10.6",""
"2019","Croatia","Percentage","Tenant","Reporting country","Males","18 years or over","8.1",""
"2019","Croatia","Percentage","Tenant","Reporting country","Females","18 years or over","9.2",""
"2019","Italy","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","32.4",""
"2019","Italy","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","39.8",""
"2019","Italy","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","33.0",""
"2019","Italy","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","40.5",""
"2019","Italy","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Italy","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Italy","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","22.4",""
"2019","Italy","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","33.1",""
"2019","Italy","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","22.0",""
"2019","Italy","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","32.6",""
"2019","Italy","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Italy","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Italy","Percentage","Owner","Foreign country","Males","18 years or over","24.8",""
"2019","Italy","Percentage","Owner","Foreign country","Females","18 years or over","35.3",""
"2019","Italy","Percentage","Owner","Reporting country","Males","18 years or over","79.5",""
"2019","Italy","Percentage","Owner","Reporting country","Females","18 years or over","80.2",""
"2019","Italy","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","67.6",""
"2019","Italy","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","60.2",""
"2019","Italy","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","67.0",""
"2019","Italy","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","59.5",""
"2019","Italy","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Italy","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Italy","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","77.6",""
"2019","Italy","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","66.9",""
"2019","Italy","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","78.0",""
"2019","Italy","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","67.4",""
"2019","Italy","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Italy","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Italy","Percentage","Tenant","Foreign country","Males","18 years or over","75.2",""
"2019","Italy","Percentage","Tenant","Foreign country","Females","18 years or over","64.7",""
"2019","Italy","Percentage","Tenant","Reporting country","Males","18 years or over","20.5",""
"2019","Italy","Percentage","Tenant","Reporting country","Females","18 years or over","19.8",""
"2019","Cyprus","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","24.3",""
"2019","Cyprus","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","27.1",""
"2019","Cyprus","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","36.8",""
"2019","Cyprus","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","40.9",""
"2019","Cyprus","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Cyprus","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Cyprus","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","46.0",""
"2019","Cyprus","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","51.2",""
"2019","Cyprus","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","37.6",""
"2019","Cyprus","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","44.1",""
"2019","Cyprus","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Cyprus","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Cyprus","Percentage","Owner","Foreign country","Males","18 years or over","37.2",""
"2019","Cyprus","Percentage","Owner","Foreign country","Females","18 years or over","42.6",""
"2019","Cyprus","Percentage","Owner","Reporting country","Males","18 years or over","74.6",""
"2019","Cyprus","Percentage","Owner","Reporting country","Females","18 years or over","74.6",""
"2019","Cyprus","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","75.7",""
"2019","Cyprus","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","72.9",""
"2019","Cyprus","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","63.2",""
"2019","Cyprus","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","59.1",""
"2019","Cyprus","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Cyprus","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Cyprus","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","54.0",""
"2019","Cyprus","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","48.8",""
"2019","Cyprus","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","62.4",""
"2019","Cyprus","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","55.9",""
"2019","Cyprus","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Cyprus","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Cyprus","Percentage","Tenant","Foreign country","Males","18 years or over","62.8",""
"2019","Cyprus","Percentage","Tenant","Foreign country","Females","18 years or over","57.4",""
"2019","Cyprus","Percentage","Tenant","Reporting country","Males","18 years or over","25.4",""
"2019","Cyprus","Percentage","Tenant","Reporting country","Females","18 years or over","25.4",""
"2019","Latvia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","87.4",""
