"TIME","GEO","UNIT","TENURE","CITIZEN","SEX","AGE","Value","Flag and Footnotes"
"2019","Croatia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","79.5","u"
"2019","Croatia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","84.9","u"
"2019","Croatia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","79.5","u"
"2019","Croatia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","83.5","u"
"2019","Croatia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Croatia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Croatia","Percentage","Owner","Foreign country","Males","18 years or over","84.6","u"
"2019","Croatia","Percentage","Owner","Foreign country","Females","18 years or over","87.8",""
"2019","Croatia","Percentage","Owner","Reporting country","Males","18 years or over","91.5",""
"2019","Croatia","Percentage","Owner","Reporting country","Females","18 years or over","90.7",""
"2019","Croatia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Croatia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Croatia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Croatia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Croatia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Croatia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Croatia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","20.5","u"
"2019","Croatia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","15.1","u"
"2019","Croatia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","20.5","u"
"2019","Croatia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","16.5","u"
"2019","Croatia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Croatia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Croatia","Percentage","Tenant","Foreign country","Males","18 years or over","15.4","u"
"2019","Croatia","Percentage","Tenant","Foreign country","Females","18 years or over","12.2",""
"2019","Croatia","Percentage","Tenant","Reporting country","Males","18 years or over","8.5",""
"2019","Croatia","Percentage","Tenant","Reporting country","Females","18 years or over","9.3",""
"2019","Italy","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","22.3",""
"2019","Italy","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","27.8",""
"2019","Italy","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","22.8",""
"2019","Italy","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","28.2",""
"2019","Italy","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Italy","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Italy","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","10.4",""
"2019","Italy","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","19.0",""
"2019","Italy","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","10.1",""
"2019","Italy","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","18.8",""
"2019","Italy","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Italy","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Italy","Percentage","Owner","Foreign country","Males","18 years or over","13.6",""
"2019","Italy","Percentage","Owner","Foreign country","Females","18 years or over","22.2",""
"2019","Italy","Percentage","Owner","Reporting country","Males","18 years or over","78.6",""
"2019","Italy","Percentage","Owner","Reporting country","Females","18 years or over","79.3",""
"2019","Italy","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","77.7",""
"2019","Italy","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","72.2",""
"2019","Italy","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","77.2",""
"2019","Italy","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","71.8",""
"2019","Italy","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Italy","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Italy","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","89.6",""
"2019","Italy","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","81.0",""
"2019","Italy","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","89.9",""
"2019","Italy","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","81.2",""
"2019","Italy","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Italy","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Italy","Percentage","Tenant","Foreign country","Males","18 years or over","86.4",""
"2019","Italy","Percentage","Tenant","Foreign country","Females","18 years or over","77.8",""
"2019","Italy","Percentage","Tenant","Reporting country","Males","18 years or over","21.4",""
"2019","Italy","Percentage","Tenant","Reporting country","Females","18 years or over","20.7",""
"2019","Cyprus","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","28.3",""
"2019","Cyprus","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","28.0",""
"2019","Cyprus","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","37.4",""
"2019","Cyprus","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","37.7",""
"2019","Cyprus","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Cyprus","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Cyprus","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","33.3",""
"2019","Cyprus","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","46.2",""
"2019","Cyprus","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","16.0",""
"2019","Cyprus","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","38.3",""
"2019","Cyprus","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Cyprus","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Cyprus","Percentage","Owner","Foreign country","Males","18 years or over","30.5",""
"2019","Cyprus","Percentage","Owner","Foreign country","Females","18 years or over","38.0",""
"2019","Cyprus","Percentage","Owner","Reporting country","Males","18 years or over","74.5",""
"2019","Cyprus","Percentage","Owner","Reporting country","Females","18 years or over","74.1",""
"2019","Cyprus","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","71.7",""
"2019","Cyprus","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","72.0",""
"2019","Cyprus","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","62.6",""
"2019","Cyprus","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","62.3",""
"2019","Cyprus","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Cyprus","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Cyprus","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","66.7",""
"2019","Cyprus","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","53.8",""
"2019","Cyprus","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","84.0",""
"2019","Cyprus","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","61.7",""
"2019","Cyprus","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Cyprus","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Cyprus","Percentage","Tenant","Foreign country","Males","18 years or over","69.5",""
"2019","Cyprus","Percentage","Tenant","Foreign country","Females","18 years or over","62.0",""
"2019","Cyprus","Percentage","Tenant","Reporting country","Males","18 years or over","25.5",""
"2019","Cyprus","Percentage","Tenant","Reporting country","Females","18 years or over","25.9",""
"2019","Latvia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","83.8","u"
